ts_code,trade_date,cost_5pct,cost_95pct,weight_avg,winner_rate
300240.SZ,20260327,6.6,8.0,7.19,58.17
300381.SZ,20260327,6.2,7.2,6.95,33.37
002585.SZ,20260327,6.6,8.0,7.34,47.47
601311.SH,20260327,9.0,10.0,9.56,74.92
300230.SZ,20260327,4.5,5.4,5.05,21.91
300232.SZ,20260327,6.9,8.4,7.65,15.24
300234.SZ,20260327,5.9,6.6,6.2,62.69
601798.SH,20260327,8.4,10.1,9.46,31.19
002589.SZ,20260327,2.8,3.6,3.15,47.79
002587.SZ,20260327,6.5,7.2,6.9,39.74
300233.SZ,20260327,13.5,16.5,15.1,20.88
300236.SZ,20260327,70.4,85.6,77.72,40.59
603156.SH,20260327,21.0,34.8,30.11,35.42
002778.SZ,20260327,18.9,22.8,21.07,16.92
002588.SZ,20260327,9.7,11.8,10.71,38.45
601567.SH,20260327,22.8,32.8,27.48,57.95
002783.SZ,20260327,8.7,10.2,9.63,37.36
002605.SZ,20260327,20.4,28.0,24.29,11.74
002594.SZ,20260327,89.6,109.6,99.74,75.03
300239.SZ,20260327,5.3,6.5,5.97,21.63
002593.SZ,20260327,5.0,6.1,5.52,39.15
002596.SZ,20260327,3.6,4.5,3.9,52.62
002734.SZ,20260327,16.9,22.1,19.07,36.75
002626.SZ,20260327,17.0,20.5,19.16,12.94
002600.SZ,20260327,12.9,17.3,15.01,8.63
002601.SZ,20260327,17.2,23.2,20.09,17.09
002597.SZ,20260327,20.8,28.0,24.63,31.31
002598.SZ,20260327,8.6,10.2,9.3,55.08
300242.SZ,20260327,4.6,6.0,5.17,18.91
300258.SZ,20260327,11.8,16.1,13.94,16.92
300241.SZ,20260327,6.5,7.6,6.94,19.58
601901.SH,20260327,6.9,8.4,7.84,6.14
002607.SZ,20260327,2.4,3.2,2.74,29.14
002602.SZ,20260327,15.8,20.0,17.96,15.14
300243.SZ,20260327,13.2,14.9,13.88,48.54
300244.SZ,20260327,17.7,21.6,18.93,45.44
002603.SZ,20260327,16.0,20.0,17.89,23.93
300248.SZ,20260327,9.9,13.5,11.02,29.8
300250.SZ,20260327,20.1,23.9,21.39,55.91
300246.SZ,20260327,12.9,15.5,14.2,54.95
603456.SH,20260327,15.5,20.0,17.99,33.87
300251.SZ,20260327,14.8,25.6,18.29,11.62
002627.SZ,20260327,7.8,9.5,8.65,26.23
002911.SZ,20260327,12.4,17.4,15.6,16.74
002608.SZ,20260327,7.1,8.8,7.98,96.24
300254.SZ,20260327,10.8,12.4,11.54,23.77
300256.SZ,20260327,3.5,4.4,3.95,7.56
300255.SZ,20260327,36.0,63.2,45.26,25.04
601636.SH,20260327,5.6,7.4,6.81,6.77
300260.SZ,20260327,47.0,58.6,52.15,14.51
300252.SZ,20260327,12.6,15.8,14.1,20.6
002830.SZ,20260327,20.2,23.1,21.38,59.07
603197.SH,20260327,31.8,39.0,36.3,6.44
300265.SZ,20260327,16.9,18.9,17.87,56.26
300267.SZ,20260327,3.4,4.4,3.91,49.34
300259.SZ,20260327,4.5,5.2,4.85,35.72
300303.SZ,20260327,8.7,10.7,9.42,35.11
002629.SZ,20260327,6.0,7.0,6.5,66.46
300284.SZ,20260327,6.5,9.6,7.87,3.85
601908.SH,20260327,4.0,5.2,4.66,63.31
601886.SH,20260327,5.9,9.6,8.17,63.99
300269.SZ,20260327,7.5,8.7,8.02,24.63
300261.SZ,20260327,6.2,7.6,7.11,17.72
002611.SZ,20260327,16.3,19.4,17.34,73.56
603518.SH,20260327,8.3,10.0,8.73,81.22
300263.SZ,20260327,9.4,12.1,10.71,26.16
300294.SZ,20260327,18.5,27.0,22.96,7.86
002616.SZ,20260327,5.8,7.0,6.51,66.81
300270.SZ,20260327,10.0,12.4,11.15,20.91
601677.SH,20260327,14.1,17.4,16.08,20.96
002612.SZ,20260327,16.2,20.4,17.86,17.64
002624.SZ,20260327,17.0,22.2,19.66,28.08
002745.SZ,20260327,8.0,10.0,8.99,37.35
002641.SZ,20260327,4.1,4.6,4.39,11.12
002617.SZ,20260327,7.4,9.2,8.24,32.3
300266.SZ,20260327,2.4,2.8,2.73,66.18
601669.SH,20260327,5.7,7.0,6.22,32.97
300274.SZ,20260327,147.9,176.8,164.54,39.06
601100.SH,20260327,70.2,120.9,102.03,32.34
300729.SZ,20260327,12.2,15.2,14.1,9.43
300283.SZ,20260327,7.2,8.6,7.9,40.42
300275.SZ,20260327,10.4,14.0,12.21,12.92
002628.SZ,20260327,4.7,5.6,5.16,62.41
002625.SZ,20260327,38.5,54.5,46.72,9.58
603686.SH,20260327,17.7,20.5,18.63,49.84
002623.SZ,20260327,22.2,29.2,24.51,8.86
601225.SH,20260327,18.4,26.6,22.45,89.08
002637.SZ,20260327,11.2,15.9,12.64,21.43
002636.SZ,20260327,27.8,34.0,31.2,42.78
601555.SH,20260327,7.8,9.8,9.08,4.6
300278.SZ,20260327,4.6,6.4,5.54,9.04
002634.SZ,20260327,5.8,7.6,6.83,83.46
002640.SZ,20260327,3.2,4.0,3.56,44.83
002631.SZ,20260327,5.6,7.8,7.02,66.72
002633.SZ,20260327,16.6,20.4,18.77,39.48
300276.SZ,20260327,6.8,8.6,7.3,37.28
603001.SH,20260327,8.4,10.2,9.4,31.02
601800.SH,20260327,7.6,10.7,8.8,5.1
002635.SZ,20260327,13.0,15.4,14.42,37.64
300293.SZ,20260327,16.5,19.8,17.6,48.31
002632.SZ,20260327,12.0,14.0,13.08,24.69
002648.SZ,20260327,22.6,29.2,26.51,66.68
300279.SZ,20260327,9.6,11.4,10.4,8.81
002646.SZ,20260327,7.6,9.8,9.07,16.52
002639.SZ,20260327,16.5,19.2,17.42,39.32
002645.SZ,20260327,15.1,17.5,16.47,87.5
300285.SZ,20260327,30.4,40.0,34.33,12.28
300281.SZ,20260327,6.6,8.6,7.66,10.24
601928.SH,20260327,9.2,11.3,10.16,8.43
002673.SZ,20260327,7.2,8.7,8.1,6.27
002638.SZ,20260327,3.3,4.6,4.09,81.11
300286.SZ,20260327,27.2,33.6,30.02,30.19
300295.SZ,20260327,9.2,11.5,9.96,54.42
300288.SZ,20260327,12.2,14.9,13.19,43.22
002668.SZ,20260327,8.8,11.0,9.9,7.64
002642.SZ,20260327,7.3,8.7,7.88,56.71
002651.SZ,20260327,8.9,11.0,9.5,55.33
603599.SH,20260327,12.0,16.0,14.56,33.33
300324.SZ,20260327,4.8,6.1,5.2,41.13
300350.SZ,20260327,5.2,6.8,5.72,37.7
300287.SZ,20260327,4.1,5.6,4.84,22.54
300290.SZ,20260327,13.8,20.2,16.44,18.55
601360.SH,20260327,10.8,13.2,12.22,4.23
002649.SZ,20260327,11.1,14.3,12.51,34.01
002664.SZ,20260327,19.6,27.2,23.48,19.95
300298.SZ,20260327,15.6,20.0,18.2,7.58
002655.SZ,20260327,16.5,17.9,17.26,80.1
601368.SH,20260327,4.8,5.6,5.3,56.49
601336.SH,20260327,64.2,83.4,75.7,3.87
002667.SZ,20260327,26.4,32.0,28.24,23.08
300289.SZ,20260327,6.1,7.7,6.65,63.68
300532.SZ,20260327,10.3,12.8,11.77,10.62
300483.SZ,20260327,21.5,24.3,22.87,87.67
002662.SZ,20260327,3.6,4.4,4.04,12.51
002688.SZ,20260327,5.6,6.6,6.0,45.4
300291.SZ,20260327,6.4,9.6,8.18,11.19
002652.SZ,20260327,4.3,5.7,4.82,56.68
603729.SH,20260327,16.3,21.6,18.0,27.84
300292.SZ,20260327,4.5,5.1,4.8,40.28
002666.SZ,20260327,5.2,6.1,5.68,28.05
601929.SH,20260327,2.8,3.9,3.1,69.51
300358.SZ,20260327,9.0,12.2,10.78,19.45
300310.SZ,20260327,5.8,7.0,6.38,19.53
300307.SZ,20260327,6.4,7.7,7.22,8.82
002654.SZ,20260327,13.7,16.2,14.91,37.31
603359.SH,20260327,5.8,7.2,6.25,63.27
002653.SZ,20260327,43.6,59.6,51.4,78.99
601339.SH,20260327,5.1,7.5,6.48,56.81
300296.SZ,20260327,7.3,9.3,8.12,11.29
300304.SZ,20260327,11.9,15.0,13.59,41.69
300306.SZ,20260327,11.8,14.8,13.37,22.65
002672.SZ,20260327,4.6,5.4,5.01,58.05
002663.SZ,20260327,2.0,2.4,2.33,82.31
601388.SH,20260327,3.3,4.3,3.91,22.11
601515.SH,20260327,3.9,4.9,4.51,27.33
601231.SH,20260327,32.8,47.6,40.16,6.54
002657.SZ,20260327,21.8,26.2,23.16,50.7
300300.SZ,20260327,11.9,13.8,12.94,29.16
002660.SZ,20260327,8.3,9.9,9.26,18.58
300755.SZ,20260327,12.8,20.0,16.28,6.99
002669.SZ,20260327,12.0,15.1,13.58,29.97
002658.SZ,20260327,8.5,11.5,10.01,9.84
002674.SZ,20260327,12.2,15.1,14.01,10.86
002661.SZ,20260327,8.5,9.9,9.4,15.04
002659.SZ,20260327,4.8,6.6,5.79,19.35
300320.SZ,20260327,9.8,11.5,10.76,14.29
300314.SZ,20260327,12.0,14.4,13.28,41.23
002670.SZ,20260327,14.2,20.6,16.44,5.08
603123.SH,20260327,10.6,13.9,11.86,47.11
300327.SZ,20260327,23.6,31.6,27.55,12.6
601965.SH,20260327,16.6,20.0,18.35,26.29
603333.SH,20260327,7.6,9.0,8.35,18.83
002675.SZ,20260327,12.4,16.0,13.81,30.37
002799.SZ,20260327,8.0,9.7,9.0,19.68
002677.SZ,20260327,7.8,9.9,8.95,8.49
002676.SZ,20260327,6.4,8.8,7.72,12.76
603861.SH,20260327,15.3,21.3,17.77,40.55
300302.SZ,20260327,20.6,27.0,22.94,12.93
300308.SZ,20260327,524.4,630.2,574.83,66.21
601038.SH,20260327,12.6,15.5,14.12,11.07
300317.SZ,20260327,5.4,6.6,5.99,19.33
300315.SZ,20260327,4.8,6.2,5.31,20.96
300299.SZ,20260327,5.6,7.8,6.36,48.67
603000.SH,20260327,19.0,26.2,21.98,11.56
603128.SH,20260327,5.6,6.3,6.0,7.41
002671.SZ,20260327,5.2,6.0,5.6,33.43
002696.SZ,20260327,6.4,7.8,7.22,32.4
002685.SZ,20260327,6.2,7.6,7.0,79.37
002682.SZ,20260327,5.5,6.3,5.87,78.78
603077.SH,20260327,2.6,3.4,2.93,44.17
603168.SH,20260327,6.3,8.1,7.42,43.79
002692.SZ,20260327,5.1,6.2,5.78,79.18
300316.SZ,20260327,43.2,57.6,48.67,9.73
300319.SZ,20260327,11.5,14.4,12.96,4.68
603366.SH,20260327,9.6,11.0,10.37,27.42
300746.SZ,20260327,11.7,14.4,13.14,17.18
002690.SZ,20260327,17.6,22.0,19.91,10.95
002678.SZ,20260327,4.9,6.2,5.68,25.39
002691.SZ,20260327,7.5,9.4,8.53,15.9
002851.SZ,20260327,97.3,132.3,114.3,17.64
300342.SZ,20260327,43.0,50.8,47.82,78.65
300322.SZ,20260327,23.3,29.5,26.3,23.6
300339.SZ,20260327,39.2,51.2,42.7,22.55
300400.SZ,20260327,21.6,25.5,23.86,83.06
300333.SZ,20260327,8.9,10.9,9.5,42.38
002679.SZ,20260327,10.2,12.6,11.71,14.62
603008.SH,20260327,16.2,21.9,19.14,10.96
300334.SZ,20260327,6.8,8.4,7.72,31.06
300397.SZ,20260327,11.3,15.0,12.5,47.34
300348.SZ,20260327,12.8,15.0,13.71,25.35
300887.SZ,20260327,9.7,12.2,10.71,35.36
002701.SZ,20260327,5.0,6.2,5.69,7.31
603399.SH,20260327,10.0,12.0,11.01,87.91
300337.SZ,20260327,11.6,15.2,12.96,46.47
002687.SZ,20260327,4.5,5.3,4.97,37.49
002694.SZ,20260327,2.7,3.8,3.05,60.6
300332.SZ,20260327,6.5,7.0,6.75,43.8
300328.SZ,20260327,16.2,20.1,17.9,14.89
300349.SZ,20260327,13.2,18.0,15.47,23.82
002698.SZ,20260327,13.2,18.0,16.01,8.73
300323.SZ,20260327,9.5,11.8,10.29,37.73
300335.SZ,20260327,8.2,9.0,8.59,29.64
002752.SZ,20260327,5.9,7.9,6.63,14.36
603766.SH,20260327,13.6,16.4,15.13,8.84
300347.SZ,20260327,48.0,65.6,58.11,37.44
300341.SZ,20260327,14.2,18.8,16.9,9.93
002681.SZ,20260327,5.2,6.4,5.6,40.64
002686.SZ,20260327,6.5,7.3,6.95,79.37
002683.SZ,20260327,37.2,51.6,44.88,25.48
300346.SZ,20260327,44.6,56.8,49.91,25.69
603126.SH,20260327,7.0,8.5,7.78,20.3
300383.SZ,20260327,15.2,18.2,17.18,42.75
603993.SH,20260327,17.0,27.6,21.8,11.3
603288.SH,20260327,22.0,102.3,47.93,64.85
300371.SZ,20260327,11.8,14.2,13.18,27.3
300389.SZ,20260327,18.2,21.0,19.87,38.35
002715.SZ,20260327,14.0,17.6,16.02,33.05
002716.SZ,20260327,11.3,14.9,12.28,42.5
002723.SZ,20260327,8.8,10.2,9.52,37.12
002792.SZ,20260327,37.8,41.8,40.18,63.83
002727.SZ,20260327,12.2,14.3,13.4,15.36
601608.SH,20260327,6.0,8.1,7.27,9.06
601238.SH,20260327,7.4,14.8,8.88,3.15
300352.SZ,20260327,6.0,8.0,6.86,32.64
002709.SZ,20260327,41.6,48.8,44.45,78.89
002725.SZ,20260327,14.5,17.5,15.92,29.03
002746.SZ,20260327,5.8,6.6,6.3,21.41
002708.SZ,20260327,11.5,14.1,13.09,15.35
002695.SZ,20260327,10.0,13.2,11.6,33.33
300382.SZ,20260327,10.8,16.4,13.32,18.11
603185.SH,20260327,22.4,28.8,25.74,48.03
002714.SZ,20260327,43.2,53.1,47.81,23.77
002815.SZ,20260327,13.6,16.0,15.01,23.04
002703.SZ,20260327,18.7,24.0,20.56,33.58
002722.SZ,20260327,13.5,16.3,14.67,55.58
603699.SH,20260327,48.4,63.6,56.67,12.79
601016.SH,20260327,4.3,5.6,5.0,40.74
603166.SH,20260327,13.0,17.8,15.6,14.38
001203.SZ,20260327,33.6,44.0,38.57,91.47
300507.SZ,20260327,8.0,10.2,9.33,9.57
300369.SZ,20260327,8.5,10.8,9.34,10.77
300354.SZ,20260327,34.0,46.8,40.02,12.53
603308.SH,20260327,58.4,73.6,64.29,36.35
300388.SZ,20260327,8.0,9.4,8.59,15.23
603777.SH,20260327,12.5,14.1,13.42,85.51
603989.SH,20260327,16.0,19.6,17.95,14.95
002719.SZ,20260327,8.4,9.6,9.11,37.71
603806.SH,20260327,14.0,20.0,18.76,89.37
002700.SZ,20260327,6.5,7.7,7.03,47.7
603088.SH,20260327,11.7,13.4,12.59,22.39
603566.SH,20260327,12.0,14.4,13.58,14.61
603009.SH,20260327,44.8,54.8,50.46,9.66
603688.SH,20260327,40.0,54.4,46.91,24.06
002782.SZ,20260327,21.8,28.0,24.87,22.11
601969.SH,20260327,11.0,14.0,12.46,30.0
300351.SZ,20260327,15.5,19.7,17.44,13.11
300355.SZ,20260327,3.6,4.4,4.08,16.55
002721.SZ,20260327,2.8,4.0,3.24,15.56
600917.SH,20260327,5.4,7.1,5.99,14.34
300368.SZ,20260327,11.1,13.0,12.19,30.6
300396.SZ,20260327,11.4,14.7,13.34,9.29
300403.SZ,20260327,11.2,13.2,11.85,45.86
002697.SZ,20260327,5.1,6.1,5.49,56.99
300360.SZ,20260327,16.1,18.9,17.59,15.35
300357.SZ,20260327,23.4,32.4,27.14,53.65
002843.SZ,20260327,20.5,24.1,21.87,54.31
002707.SZ,20260327,6.1,8.1,6.7,58.94
300363.SZ,20260327,19.2,27.2,22.93,23.53
300373.SZ,20260327,68.8,91.2,79.4,22.88
601579.SH,20260327,15.6,22.6,19.42,14.76
002748.SZ,20260327,10.9,13.4,12.17,38.54
002705.SZ,20260327,13.0,16.0,14.8,72.93
300546.SZ,20260327,20.9,24.9,22.24,50.02
300377.SZ,20260327,17.9,21.7,19.16,36.23
300391.SZ,20260327,0.3,0.6,0.39,37.42
002838.SZ,20260327,22.8,29.4,26.67,23.69
603023.SH,20260327,4.6,5.9,5.1,31.67
603609.SH,20260327,6.7,11.6,8.04,7.45
300385.SZ,20260327,15.2,20.4,16.95,52.62
300820.SZ,20260327,45.6,61.2,52.83,12.68
300376.SZ,20260327,5.4,8.0,7.03,12.16
002728.SZ,20260327,10.2,12.4,10.81,76.87
002724.SZ,20260327,6.8,8.0,7.54,24.18
002726.SZ,20260327,3.2,4.2,3.56,47.41
300380.SZ,20260327,35.2,44.2,37.93,13.06
603005.SH,20260327,26.8,33.6,29.83,12.81
300365.SZ,20260327,6.6,7.2,7.04,49.95
300359.SZ,20260327,4.7,6.0,5.33,30.08
300399.SZ,20260327,20.3,27.3,22.04,25.3
601326.SH,20260327,3.1,3.9,3.56,74.47
603100.SH,20260327,18.9,25.5,22.81,7.21
002905.SZ,20260327,9.8,14.0,11.04,55.24
002712.SZ,20260327,5.0,6.8,5.68,28.06
300386.SZ,20260327,14.0,17.0,14.95,40.23
300405.SZ,20260327,5.9,7.4,6.69,49.1
300387.SZ,20260327,8.4,10.6,9.34,44.28
300378.SZ,20260327,36.8,53.6,43.42,9.23
601865.SH,20260327,15.2,21.6,17.56,28.65
002773.SZ,20260327,25.2,39.9,30.68,24.14
300390.SZ,20260327,46.4,62.4,53.36,98.34
603099.SH,20260327,35.7,48.6,40.74,9.36
603111.SH,20260327,6.4,8.0,7.09,8.79
000333.SZ,20260327,34.4,80.8,70.97,43.57
600023.SH,20260327,4.8,5.7,5.18,95.93
603069.SH,20260327,17.6,27.2,21.82,14.31
603158.SH,20260327,10.9,12.8,11.88,34.08
002801.SZ,20260327,31.2,37.6,34.27,4.25
603117.SH,20260327,4.6,5.8,5.36,21.16
603979.SH,20260327,53.6,85.6,67.99,20.58
300476.SZ,20260327,259.2,302.4,276.32,11.77
603309.SH,20260327,13.2,15.6,14.68,95.73
603997.SH,20260327,11.8,15.3,13.63,7.19
601595.SH,20260327,23.1,35.1,28.49,10.76
002798.SZ,20260327,5.7,7.2,6.58,27.45
002802.SZ,20260327,11.9,14.1,13.15,41.72
300435.SZ,20260327,25.5,33.0,28.29,26.79
603611.SH,20260327,20.6,25.0,23.28,6.49
300491.SZ,20260327,23.1,30.7,25.5,35.12
300596.SZ,20260327,39.6,52.8,46.07,22.1
603010.SH,20260327,10.2,12.6,11.74,25.58
603988.SH,20260327,23.6,37.8,28.35,12.86
300521.SZ,20260327,25.5,36.5,30.87,6.94
300579.SZ,20260327,27.6,34.4,30.85,6.09
002796.SZ,20260327,44.0,65.2,52.73,10.45
603889.SH,20260327,7.4,9.5,8.6,12.71
002800.SZ,20260327,19.5,24.7,22.05,25.5
300393.SZ,20260327,9.6,11.8,10.33,19.51
002739.SZ,20260327,9.0,13.2,11.36,5.91
300421.SZ,20260327,22.4,26.6,23.73,52.22
300438.SZ,20260327,54.8,61.6,58.41,43.2
300430.SZ,20260327,17.5,22.5,19.78,26.16
300475.SZ,20260327,139.2,166.4,151.18,19.67
002757.SZ,20260327,19.2,23.1,20.92,27.68
600909.SH,20260327,5.6,7.6,6.51,8.76
300411.SZ,20260327,9.7,11.7,10.35,46.72
300536.SZ,20260327,8.2,9.4,8.72,3.1
300505.SZ,20260327,29.5,32.3,30.82,87.92
601211.SH,20260327,15.5,21.4,19.06,7.57
603818.SH,20260327,3.3,3.9,3.67,17.04
002779.SZ,20260327,86.4,120.8,99.28,21.11
603701.SH,20260327,18.4,23.2,21.31,90.79
600958.SH,20260327,9.0,11.4,10.46,5.74
601198.SH,20260327,11.7,14.4,13.4,15.06
603355.SH,20260327,22.0,37.0,30.24,27.15
603788.SH,20260327,14.8,17.4,16.28,7.89
601689.SH,20260327,56.8,81.6,67.85,12.61
